Nombre,Numero,Posicion,Fecha_Nacimiento,Lugar_Nacimiento,Altura,Peso,Temporada,Equipo,Competicion,Iniciados,Bancas,Goles,Asistencias,Disparos,Al_Arco,Cometidas,Recibidas,Amarillas,Rojas
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2004/05 ",Bulgaria,ECQ,6,0,0,0,0,0,0,0,1,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2003/04 ",Celtic,UEFA,6,0,0,0,0,0,0,0,1,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2003/04 ",Bulgaria,Int,1,0,1,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2003/04 ",Celtic,SFAC,4,1,3,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2003/04 ",Celtic,SPFL,33,2,6,0,0,0,0,0,4,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2003/04 ",Celtic,UCL,8,0,1,0,0,0,0,0,1,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2002/03 ",Celtic,UCL,2,0,0,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2002/03 ",Celtic,SPFL,33,1,12,0,0,0,0,0,5,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2002/03 ",Celtic,SFAC,0,0,0,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2002/03 ",Bulgaria,Int,0,0,0,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2002/03 ",Celtic,LC,0,2,0,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2002/03 ",Celtic,UEFA,12,0,2,0,0,0,0,0,3,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2001/02 ",Celtic,UEFA,2,0,0,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2001/02 ",Celtic,LC,3,1,0,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2001/02 ",Celtic,SFAC,5,0,1,0,0,0,0,0,0,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2001/02 ",Celtic,SPFL,20,2,6,0,0,0,0,0,3,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,"
Estadísticas 2001/02 ",Celtic,UCL,1,1,1,0,0,0,0,0,1,0
Stiliyan Petrov,Número: 19 ,Edad: 35 ,Lugar de nacimiento: Bulgaria ,Altura: 1.83m ,Peso: 69 kg ,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",UCL,1,1,1,0,0,0,0,0,1,0
Tommy Boyd,Posición: Defensa ,Edad: 48 ,Altura: 1.80m ,Peso: 80.81 kg ,0.0,NoDisp,"
Estadísticas 2002/03 ",Celtic,LC,2,0,0,0,0,0,0,0,1,0
Tommy Boyd,Posición: Defensa ,Edad: 48 ,Altura: 1.80m ,Peso: 80.81 kg ,0.0,NoDisp,"
Estadísticas 2002/03 ",Celtic,SFAC,0,0,0,0,0,0,0,0,0,0
Tommy Boyd,Posición: Defensa ,Edad: 48 ,Altura: 1.80m ,Peso: 80.81 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Celtic,SFAC,1,0,0,0,0,0,0,0,0,0
Tommy Boyd,Posición: Defensa ,Edad: 48 ,Altura: 1.80m ,Peso: 80.81 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Celtic,SPFL,7,0,0,0,0,0,0,0,1,0
Tommy Boyd,Posición: Defensa ,Edad: 48 ,Altura: 1.80m ,Peso: 80.81 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Celtic,UCL,1,0,0,0,0,0,0,0,0,0
Tommy Boyd,Posición: Defensa ,Edad: 48 ,Altura: 1.80m ,Peso: 80.81 kg ,0.0,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",UCL,1,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2014/15 ",Forfar Athletic,SFAC,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2014/15 ",Forfar Athletic,SCO 1,11,0,0,6,3,2,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2013/14 ",Forfar Athletic,Chall,1,0,0,1,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2013/14 ",Forfar Athletic,SFAC,4,0,0,1,2,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2013/14 ",Forfar Athletic,LC,0,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2012/13 ",Dundee,LC,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2012/13 ",Dundee,SFAC,3,0,0,2,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2012/13 ",Dundee,SPFL,30,0,159,4,7,19,0,2,1,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2011/12 ",Dundee,Chall,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2011/12 ",Dundee,SFAC,3,0,0,1,1,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2011/12 ",Dundee,LC,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2010/11 ",Dundee,LC,1,0,0,0,1,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2010/11 ",Dundee,SFAC,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2010/11 ",Dundee,Chall,0,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2009/10 ",Dundee,Chall,1,0,0,1,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2009/10 ",Dundee,SFAC,2,0,0,1,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2009/10 ",Dundee,LC,1,0,0,1,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2008/09 ",Dundee,LC,1,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2008/09 ",Dundee,SFAC,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2007/08 ",Wycombe Wanderers,L2,4,0,12,2,4,2,0,1,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2007/08 ",Millwall,L1,7,0,30,2,2,3,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2007/08 ",Leicester City,LC,0,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2007/08 ",Plymouth Argyle,LC,1,0,9,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2007/08 ",Wycombe Wanderers,FAC,0,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2006/07 ",Leicester City,CC,0,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2005/06 ",Escocia,Int,0,1,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2005/06 ",Leicester City,FAC,2,0,3,1,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2005/06 ",Leicester City,CC,1,0,4,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2005/06 ",Leicester City,LC,33,0,149,8,10,15,3,6,3,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2004/05 ",Celtic,UCL,0,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2004/05 ",Celtic,SPFL,14,0,0,12,0,2,0,0,1,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2004/05 ",Escocia,ECQ,9,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2004/05 ",Escocia,Int,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2004/05 ",Celtic,SFAC,4,0,0,4,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2004/05 ",Celtic,LC,1,0,0,1,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2003/04 ",Celtic,LC,1,0,0,0,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2003/04 ",Celtic,SFAC,3,0,0,3,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2003/04 ",Escocia,Int,2,0,0,0,2,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2003/04 ",Celtic,SPFL,15,1,0,14,1,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2003/04 ",Celtic,UEFA,3,0,0,2,0,1,0,0,0,1
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2003/04 ",Celtic,UCL,2,0,0,2,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2002/03 ",Celtic,UCL,2,0,0,1,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2002/03 ",Celtic,UEFA,12,0,0,7,2,3,0,0,1,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2002/03 ",Celtic,SPFL,22,0,0,17,2,3,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2002/03 ",Escocia,Int,5,0,0,1,0,4,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2002/03 ",Celtic,SFAC,0,0,0,0,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2002/03 ",Celtic,LC,3,0,0,1,1,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2001/02 ",Celtic,LC,3,0,0,1,1,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2001/02 ",Celtic,SFAC,4,0,0,3,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2001/02 ",Celtic,SPFL,26,0,0,22,3,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2001/02 ",Celtic,UEFA,2,0,0,1,0,1,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,"
Estadísticas 2001/02 ",Celtic,UCL,2,0,0,2,0,0,0,0,0,0
Robert Douglas,Número: 1 ,Posición: Arquero ,Fecha de nacimiento: 24/abr/1972 ,Lugar de nacimiento: Escocia ,Altura: 1.91m ,Peso: 94.3 kg ,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",UCL,2,0,0,2,0,0,0,0,0,0
Stewart Kerr,Posición: Arquero ,Edad: 39 ,Altura: 1.88m ,Peso: 84.44 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Wigan Athletic,L1,0,0,0,0,0,0,0,0,1,0
Stewart Kerr,Posición: Arquero ,Edad: 39 ,Altura: 1.88m ,Peso: 84.44 kg ,0.0,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",L1,0,0,0,0,0,0,0,0,1,0
Stephane Bonnes,Número: 8 ,Posición: Volante ,Fecha de nacimiento: 26/feb/1978 ,Altura: 1.70m ,Peso: 64 kg ,NoDisp,"
Estadísticas 2003/04 ",Partick Thistle,LC,0,1,0,0,0,0,0,0,0,0
Stephane Bonnes,Número: 8 ,Posición: Volante ,Fecha de nacimiento: 26/feb/1978 ,Altura: 1.70m ,Peso: 64 kg ,NoDisp,"
Estadísticas 2003/04 ",Partick Thistle,SFAC,1,2,1,0,0,0,0,0,0,0
Stephane Bonnes,Número: 8 ,Posición: Volante ,Fecha de nacimiento: 26/feb/1978 ,Altura: 1.70m ,Peso: 64 kg ,NoDisp,"
Estadísticas 2003/04 ",Partick Thistle,SPFL,11,9,1,0,0,0,0,0,1,0
Stephane Bonnes,Número: 8 ,Posición: Volante ,Fecha de nacimiento: 26/feb/1978 ,Altura: 1.70m ,Peso: 64 kg ,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",SPFL,11,9,1,0,0,0,0,0,1,0
Dmitri Kharine,Posición: Arquero ,Edad: 46 ,Altura: 1.88m ,Peso: 80 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Celtic,LC,0,0,0,0,0,0,0,0,0,0
Dmitri Kharine,Posición: Arquero ,Edad: 46 ,Altura: 1.88m ,Peso: 80 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Celtic,SPFL,0,1,0,0,0,0,0,0,0,0
Dmitri Kharine,Posición: Arquero ,Edad: 46 ,Altura: 1.88m ,Peso: 80 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Celtic,UCL,0,0,0,0,0,0,0,0,0,0
Dmitri Kharine,Posición: Arquero ,Edad: 46 ,Altura: 1.88m ,Peso: 80 kg ,0.0,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",UCL,0,0,0,0,0,0,0,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2011/12 ",Ipswich Town,CC,1,0,0,0,1,0,1,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2011/12 ",Ipswich Town,LC,1,0,0,0,0,0,0,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2010/11 ",Ipswich Town,LC,7,9,2,1,4,2,10,1,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2010/11 ",Ipswich Town,CC,4,1,0,1,2,0,7,4,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2010/11 ",Ipswich Town,FAC,1,0,0,0,0,0,0,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2009/10 ",Falkirk,SPFL,17,2,1,0,9,6,29,18,3,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2009/10 ",Ipswich Town,CC,2,0,0,0,3,0,4,3,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2009/10 ",Ipswich Town,LC,3,0,0,0,0,0,3,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2006/07 ",Barnsley,CC,2,0,0,0,1,1,1,3,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2006/07 ",Bradford City,FAC,2,0,0,0,1,1,0,4,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2006/07 ",Bradford City,L1,2,0,0,0,1,0,1,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2006/07 ",Barnsley,LC,0,8,0,0,0,0,2,2,1,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2005/06 ",Livingston,SPFL,3,0,0,0,0,0,0,0,0,0
Colin Healy,Número: 24 ,Posición: Volante ,Fecha de nacimiento: 14/mar/1980 ,Lugar de nacimiento: Irlanda ,Altura: 1.80m ,Peso: 62.65 kg ,"
Estadísticas 2004/05 ",Irlanda,ECQ,4,0,0,0,0,0,0,0,0,0
